stn	wban	weather_year	weather_month	weather_day	temp	dewp	weather
724830	2323	2010	01	24	  44.9	  39.4	Sunny
724830	2323	2010	01	25	  48.7	  43.3	Sunny
724830	2323	2010	01	26	  50.1	  44.8	Sunny
724830	2323	2010	01	27	  46.0	  42.1	Sunny
724830	2323	2010	01	28	  46.7	  42.3	Sunny
724830	2323	2010	01	29	  50.0	  45.3	Sunny
724830	2323	2010	01	30	  53.0	  46.7	Sunny
724830	2323	2010	01	31	  48.1	  42.2	Sunny
724830	2323	2010	02	01	  50.9	  44.2	Sunny
724830	2323	2010	02	02	  48.6	  44.4	Sunny
724830	2323	2010	02	03	  52.0	  47.0	Sunny
724830	2323	2010	02	04	  52.0	  46.3	Sunny
724830	2323	2010	02	05	  54.8	  48.7	Sunny
724830	2323	2010	02	06	  54.7	  48.8	Sunny
724830	2323	2010	02	07	  51.0	  46.2	Sunny
724830	2323	2010	02	08	  48.9	  43.8	Sunny
724830	2323	2010	02	09	  50.4	  45.4	Sunny
724830	2323	2010	02	10	  47.1	  42.6	Sunny
724830	2323	2010	02	11	  52.0	  44.7	Sunny
724830	2323	2010	02	12	  55.1	  46.5	Sunny
724830	2323	2010	02	13	  54.1	  48.8	Sunny
724830	2323	2010	02	14	  50.7	  46.5	Sunny
724830	2323	2010	02	15	  56.0	  49.1	Sunny
724830	2323	2010	02	16	  55.2	  49.3	Sunny
724830	2323	2010	02	17	  55.2	  49.2	Sunny
724830	2323	2010	02	18	  54.9	  50.7	Sunny
724830	2323	2010	02	19	  53.4	  48.4	Sunny
724830	2323	2010	02	20	  50.5	  45.7	Sunny
724830	2323	2010	02	21	  49.9	  43.0	Sunny
724830	2323	2010	02	22	  48.3	  40.2	Sunny
724830	2323	2010	02	23	  48.9	  40.3	Sunny
724830	2323	2010	02	24	  50.7	  46.3	Sunny
724830	2323	2010	02	25	  52.0	  47.8	Sunny
724830	2323	2010	02	26	  54.8	  48.3	Sunny
724830	2323	2010	02	27	  52.2	  48.0	Sunny
724830	2323	2010	02	28	  49.7	  43.9	Sunny
724830	2323	2010	03	01	  53.9	  46.9	Sunny
724830	2323	2010	03	02	  54.5	  48.9	Sunny
724830	2323	2010	03	03	  50.0	  44.6	Sunny
724830	2323	2010	03	04	  45.8	  41.1	Sunny
724830	2323	2010	03	05	  46.7	  39.3	Sunny
724830	2323	2010	03	06	  52.9	  43.2	Sunny
724830	2323	2010	03	07	  52.4	  44.8	Sunny
724830	2323	2010	03	08	  52.8	  42.5	Sunny
724830	2323	2010	03	09	  45.1	  35.3	Sunny
724830	2323	2010	03	10	  47.1	  38.1	Sunny
724830	2323	2010	03	11	  46.8	  36.7	Sunny
724830	2323	2010	03	12	  50.2	  41.0	Sunny
724830	2323	2010	03	13	  45.9	  37.8	Sunny
724830	2323	2010	03	14	  49.9	  32.4	Sunny
724830	2323	2010	03	15	  52.9	  40.0	Sunny
724830	2323	2010	03	16	  57.2	  47.2	Sunny
724830	2323	2010	03	17	  62.0	  48.9	Sunny
724830	2323	2010	03	18	  59.2	  45.0	Sunny
724830	2323	2010	03	19	  61.5	  35.9	Sunny
724830	2323	2010	03	20	  60.1	  45.3	Sunny
724830	2323	2010	03	21	  56.9	  45.9	Sunny
724830	2323	2010	03	22	  56.8	  47.7	Sunny
724830	2323	2010	03	23	  59.0	  37.6	Sunny
724830	2323	2010	03	24	  58.0	  43.3	Sunny
724830	2323	2010	03	25	  54.4	  45.1	Sunny
724830	2323	2010	03	26	  50.9	  39.4	Sunny
724830	2323	2010	03	27	  54.1	  39.7	Sunny
724830	2323	2010	03	28	  58.6	  44.6	Sunny
724830	2323	2010	03	29	  57.8	  46.9	Sunny
724830	2323	2010	03	30	  56.7	  46.4	Sunny
724830	2323	2010	03	31	  49.8	  38.8	Sunny
724830	2323	2010	04	01	  49.1	  40.7	Sunny
724830	2323	2010	04	02	  48.9	  40.8	Sunny
724830	2323	2010	04	03	  46.4	  41.1	Sunny
724830	2323	2010	04	04	  48.7	  39.2	Sunny
724830	2323	2010	04	05	  49.2	  41.0	Sunny
724830	2323	2010	04	06	  49.8	  39.0	Sunny
724830	2323	2010	04	07	  54.6	  40.9	Sunny
724830	2323	2010	04	08	  58.5	  45.4	Sunny
724830	2323	2010	04	09	  58.1	  35.1	Sunny
724830	2323	2010	04	10	  54.4	  43.6	Sunny
724830	2323	2010	04	11	  53.9	  43.3	Sunny
724830	2323	2010	04	12	  50.2	  44.9	Sunny
724830	2323	2010	04	13	  53.0	  45.6	Sunny
724830	2323	2010	04	14	  53.4	  43.9	Sunny
724830	2323	2010	04	15	  53.8	  43.1	Sunny
724830	2323	2010	04	16	  59.3	  44.5	Sunny
724830	2323	2010	04	17	  59.5	  48.1	Sunny
724830	2323	2010	04	18	  60.6	  49.1	Sunny
724830	2323	2010	04	19	  61.0	  46.1	Sunny
724830	2323	2010	04	20	  55.8	  47.0	Sunny
724830	2323	2010	04	21	  49.7	  42.9	Sunny
724830	2323	2010	04	22	  53.2	  44.5	Sunny
724830	2323	2010	04	23	  58.1	  47.0	Sunny
724830	2323	2010	04	24	  61.2	  49.8	Sunny
724830	2323	2010	04	25	  65.3	  46.8	Sunny
724830	2323	2010	04	26	  63.8	  43.8	Sunny
724830	2323	2010	04	27	  59.1	  48.9	Sunny
724830	2323	2010	04	28	  52.2	  42.5	Sunny
724830	2323	2010	04	29	  50.6	  37.2	Sunny
724830	2323	2010	04	30	  57.5	  35.0	Sunny
724830	2323	2010	05	01	  60.9	  39.3	Sunny
724830	2323	2010	05	02	  64.2	  41.3	Sunny
724830	2323	2010	05	03	  66.8	  43.5	Sunny
724830	2323	2010	05	04	  64.3	  41.8	Sunny
724830	2323	2010	05	05	  61.1	  33.3	Sunny
724830	2323	2010	05	06	  61.6	  25.3	Sunny
724830	2323	2010	05	07	  60.4	  33.3	Sunny
724830	2323	2010	05	08	  60.8	  40.2	Sunny
724830	2323	2010	05	09	  56.6	  46.0	Sunny
724830	2323	2010	05	10	  54.5	  46.3	Sunny
724830	2323	2010	05	11	  51.7	  39.7	Sunny
724830	2323	2010	05	12	  62.5	  42.6	Sunny
724830	2323	2010	05	13	  64.6	  46.9	Sunny
724830	2323	2010	05	14	  65.5	  49.4	Sunny
724830	2323	2010	05	15	  64.8	  49.4	Sunny
724830	2323	2010	05	16	  63.3	  48.1	Sunny
724830	2323	2010	05	17	  57.4	  46.8	Sunny
724830	2323	2010	05	18	  61.9	  50.4	Sunny
724830	2323	2010	05	19	  60.7	  46.8	Sunny
724830	2323	2010	05	20	  60.3	  43.5	Sunny
724830	2323	2010	05	21	  58.8	  39.4	Sunny
724830	2323	2010	05	22	  53.7	  34.4	Sunny
724830	2323	2010	05	23	  55.9	  36.4	Sunny
724830	2323	2010	05	24	  57.7	  40.8	Sunny
724830	2323	2010	05	25	  57.2	  46.4	Sunny
724830	2323	2010	05	26	  58.1	  50.7	Sunny
724830	2323	2010	05	27	  57.7	  44.7	Sunny
724830	2323	2010	05	28	  56.2	  43.4	Sunny
724830	2323	2010	05	29	  65.0	  43.6	Sunny
724830	2323	2010	05	30	  68.3	  44.2	Sunny
724830	2323	2010	05	31	  70.2	  50.6	Sunny
724830	2323	2010	06	01	  66.1	  54.7	Sunny
724830	2323	2010	06	02	  67.3	  52.8	Sunny
724830	2323	2010	06	03	  69.8	  56.7	Sunny
724830	2323	2010	06	04	  70.5	  57.1	Sunny
724830	2323	2010	06	05	  72.9	  58.9	Sunny
724830	2323	2010	06	06	  75.0	  57.6	Sunny
724830	2323	2010	06	07	  70.2	  56.1	Sunny
724830	2323	2010	06	08	  68.8	  53.4	Sunny
724830	2323	2010	06	09	  67.1	  49.9	Sunny
724830	2323	2010	06	10	  62.6	  46.5	Sunny
724830	2323	2010	06	11	  71.8	  40.6	Sunny
724830	2323	2010	06	12	  77.2	  42.5	Sunny
724830	2323	2010	06	13	  78.7	  46.2	Sunny
724830	2323	2010	06	14	  78.0	  49.7	Sunny
724830	2323	2010	06	15	  69.0	  49.8	Sunny
724830	2323	2010	06	16	  67.6	  40.9	Sunny
724830	2323	2010	06	17	  70.3	  41.0	Sunny
724830	2323	2010	06	18	  67.5	  46.4	Sunny
724830	2323	2010	06	19	  62.0	  47.2	Sunny
724830	2323	2010	06	20	  63.6	  45.9	Sunny
724830	2323	2010	06	21	  70.8	  46.4	Sunny
724830	2323	2010	06	22	  74.5	  48.1	Sunny
724830	2323	2010	06	23	  75.0	  52.1	Sunny
724830	2323	2010	06	24	  68.6	  51.0	Sunny
724830	2323	2010	06	25	  65.5	  53.1	Sunny
724830	2323	2010	06	26	  71.9	  55.0	Sunny
724830	2323	2010	06	27	  77.8	  54.7	Sunny
724830	2323	2010	06	28	  86.2	  56.2	Sunny
724830	2323	2010	06	29	  77.5	  54.4	Sunny
724830	2323	2010	06	30	  73.5	  47.2	Sunny
724830	2323	2010	07	01	  68.4	  49.4	Sunny
724830	2323	2010	07	02	  69.9	  49.5	Sunny
724830	2323	2010	07	03	  75.2	  46.9	Sunny
724830	2323	2010	07	04	  78.7	  46.9	Sunny
724830	2323	2010	07	05	  76.0	  50.7	Sunny
724830	2323	2010	07	06	  68.2	  52.8	Sunny
724830	2323	2010	07	07	  67.2	  51.7	Sunny
724830	2323	2010	07	08	  68.4	  52.4	Sunny
724830	2323	2010	07	09	  69.0	  53.8	Sunny
724830	2323	2010	07	10	  73.5	  56.2	Sunny
724830	2323	2010	07	11	  74.0	  55.1	Sunny
724830	2323	2010	07	12	  70.3	  55.0	Sunny
724830	2323	2010	07	13	  68.8	  52.0	Sunny
724830	2323	2010	07	14	  73.7	  50.8	Sunny
724830	2323	2010	07	15	  80.6	  50.3	Sunny
724830	2323	2010	07	16	  81.2	  55.2	Sunny
724830	2323	2010	07	17	  74.9	  55.2	Sunny
724830	2323	2010	07	18	  77.8	  56.8	Sunny
724830	2323	2010	07	19	  76.8	  53.2	Sunny
724830	2323	2010	07	20	  70.8	  53.3	Sunny
724830	2323	2010	07	21	  67.0	  52.1	Sunny
724830	2323	2010	07	22	  67.2	  52.3	Sunny
724830	2323	2010	07	23	  71.9	  54.1	Sunny
724830	2323	2010	07	24	  73.9	  52.7	Sunny
724830	2323	2010	07	25	  70.1	  52.7	Sunny
724830	2323	2010	07	26	  66.1	  51.5	Sunny
724830	2323	2010	07	27	  64.5	  50.6	Sunny
724830	2323	2010	07	28	  67.2	  49.3	Sunny
724830	2323	2010	07	29	  68.6	  49.3	Sunny
724830	2323	2010	07	30	  69.5	  51.4	Sunny
724830	2323	2010	07	31	  69.4	  52.7	Sunny
724830	2323	2010	08	01	  70.5	  52.3	Sunny
724830	2323	2010	08	02	  71.1	  52.2	Sunny
724830	2323	2010	08	03	  71.5	  51.5	Sunny
724830	2323	2010	08	04	  72.0	  53.2	Sunny
724830	2323	2010	08	05	  66.8	  51.6	Sunny
724830	2323	2010	08	06	  67.7	  52.4	Sunny
724830	2323	2010	08	07	  68.8	  53.2	Sunny
724830	2323	2010	08	08	  67.9	  53.8	Sunny
724830	2323	2010	08	09	  66.3	  53.8	Sunny
724830	2323	2010	08	10	  68.3	  53.1	Sunny
724830	2323	2010	08	11	  63.6	  51.9	Sunny
724830	2323	2010	08	12	  66.3	  52.4	Sunny
724830	2323	2010	08	13	  71.6	  53.7	Sunny
724830	2323	2010	08	14	  67.9	  51.7	Sunny
724830	2323	2010	08	15	  67.7	  52.3	Sunny
724830	2323	2010	08	16	  70.9	  53.5	Sunny
724830	2323	2010	08	17	  70.9	  52.0	Sunny
724830	2323	2010	08	18	  68.1	  51.4	Sunny
724830	2323	2010	08	19	  70.2	  50.4	Sunny
724830	2323	2010	08	20	  72.2	  51.2	Sunny
724830	2323	2010	08	21	  65.1	  51.0	Sunny
724830	2323	2010	08	22	  65.2	  49.9	Sunny
724830	2323	2010	08	23	  75.0	  48.9	Sunny
724830	2323	2010	08	24	  80.8	  51.2	Sunny
724830	2323	2010	08	25	  85.8	  51.7	Sunny
724830	2323	2010	08	26	  76.0	  54.0	Sunny
724830	2323	2010	08	27	  69.3	  53.1	Sunny
724830	2323	2010	08	28	  65.4	  48.1	Sunny
724830	2323	2010	08	29	  63.6	  48.7	Sunny
724830	2323	2010	08	30	  66.2	  46.3	Sunny
724830	2323	2010	08	31	  68.9	  52.0	Sunny
724830	2323	2010	09	01	  74.6	  48.0	Sunny
724830	2323	2010	09	02	  78.5	  51.4	Sunny
724830	2323	2010	09	03	  78.9	  52.3	Sunny
724830	2323	2010	09	04	  74.1	  50.4	Sunny
724830	2323	2010	09	05	  74.0	  50.7	Sunny
724830	2323	2010	09	06	  77.3	  39.7	Sunny
724830	2323	2010	09	07	  72.4	  46.6	Sunny
724830	2323	2010	09	08	  65.7	  52.6	Sunny
724830	2323	2010	09	09	  62.3	  51.1	Sunny
724830	2323	2010	09	10	  65.5	  48.7	Sunny
724830	2323	2010	09	11	  70.5	  47.8	Sunny
724830	2323	2010	09	12	  71.3	  49.0	Sunny
724830	2323	2010	09	13	  66.1	  50.6	Sunny
724830	2323	2010	09	14	  59.8	  49.0	Sunny
724830	2323	2010	09	15	  83.0	  49.4	Sunny
724830	2323	2010	09	16	  66.8	  52.4	Sunny
724830	2323	2010	09	17	  70.8	  59.7	Sunny
724830	2323	2010	09	18	  69.1	  59.0	Sunny
724830	2323	2010	09	19	  66.1	  56.5	Sunny
724830	2323	2010	09	20	  67.4	  55.8	Sunny
724830	2323	2010	09	21	  67.1	  52.3	Sunny
724830	2323	2010	09	22	  62.5	  48.9	Sunny
724830	2323	2010	09	23	  64.6	  49.9	Sunny
724830	2323	2010	09	24	  68.6	  49.5	Sunny
724830	2323	2010	09	25	  71.3	  50.5	Sunny
724830	2323	2010	09	26	  73.6	  49.7	Sunny
724830	2323	2010	09	27	  74.0	  48.6	Sunny
724830	2323	2010	09	28	  78.3	  50.7	Sunny
724830	2323	2010	09	29	  80.4	  50.2	Sunny
724830	2323	2010	09	30	  77.2	  49.9	Sunny
724830	2323	2010	10	01	  69.5	  53.1	Sunny
724830	2323	2010	10	02	  70.7	  53.0	Sunny
724830	2323	2010	10	03	  69.2	  50.3	Sunny
724830	2323	2010	10	04	  61.4	  50.3	Sunny
724830	2323	2010	10	05	  62.6	  48.9	Sunny
724830	2323	2010	10	06	  64.6	  50.3	Sunny
724830	2323	2010	10	07	  63.9	  49.0	Sunny
724830	2323	2010	10	08	  61.8	  47.2	Sunny
724830	2323	2010	10	09	  64.2	  47.1	Sunny
724830	2323	2010	10	10	  69.2	  51.7	Sunny
724830	2323	2010	10	11	  72.7	  50.8	Sunny
724830	2323	2010	10	12	  74.2	  36.0	Sunny
724830	2323	2010	10	13	  70.5	  47.1	Sunny
724830	2323	2010	10	14	  72.3	  51.8	Sunny
724830	2323	2010	10	15	  71.9	  51.7	Sunny
724830	2323	2010	10	16	  68.0	  44.8	Sunny
724830	2323	2010	10	17	  59.9	  47.4	Sunny
724830	2323	2010	10	18	  58.0	  51.9	Sunny
724830	2323	2010	10	19	  62.4	  50.4	Sunny
724830	2323	2010	10	20	  64.7	  52.4	Sunny
724830	2323	2010	10	21	  61.2	  48.5	Sunny
724830	2323	2010	10	22	  59.3	  51.0	Sunny
724830	2323	2010	10	23	  57.7	  50.7	Sunny
724830	2323	2010	10	24	  59.3	  55.8	Sunny
724830	2323	2010	10	25	  58.7	  49.1	Sunny
724830	2323	2010	10	26	  54.6	  41.9	Sunny
724830	2323	2010	10	27	  53.2	  36.9	Sunny
724830	2323	2010	10	28	  58.3	  44.7	Sunny
724830	2323	2010	10	29	  57.6	  48.2	Sunny
724830	2323	2010	10	30	  57.9	  52.0	Sunny
724830	2323	2010	10	31	  58.5	  49.7	Sunny
724830	2323	2010	11	01	  57.8	  48.5	Sunny
724830	2323	2010	11	02	  59.0	  49.6	Sunny
724830	2323	2010	11	03	  62.1	  52.1	Sunny
724830	2323	2010	11	04	  63.6	  53.6	Sunny
724830	2323	2010	11	05	  63.6	  55.5	Sunny
724830	2323	2010	11	06	  61.2	  50.8	Sunny
724830	2323	2010	11	07	  57.4	  53.0	Sunny
724830	2323	2010	11	08	  51.3	  43.3	Sunny
724830	2323	2010	11	09	  47.3	  40.0	Sunny
724830	2323	2010	11	10	  53.2	  45.2	Sunny
724830	2323	2010	11	11	  53.7	  39.3	Sunny
724830	2323	2010	11	12	  49.0	  38.9	Sunny
724830	2323	2010	11	13	  51.7	  39.5	Sunny
724830	2323	2010	11	14	  59.2	  43.6	Sunny
724830	2323	2010	11	15	  65.8	  48.0	Sunny
724830	2323	2010	11	16	  57.9	  47.0	Sunny
724830	2323	2010	11	17	  53.6	  40.9	Sunny
724830	2323	2010	11	18	  51.7	  42.9	Sunny
724830	2323	2010	11	19	  53.1	  47.4	Sunny
724830	2323	2010	11	20	  47.6	  43.2	Sunny
724830	2323	2010	11	21	  47.6	  40.4	Sunny
724830	2323	2010	11	22	  49.8	  41.5	Sunny
724830	2323	2010	11	23	  50.7	  43.3	Sunny
724830	2323	2010	11	24	  41.3	  24.4	Sunny
724830	2323	2010	11	25	  39.7	  25.8	Sunny
724830	2323	2010	11	26	  39.6	  30.3	Sunny
724830	2323	2010	11	27	  44.6	  39.1	Sunny
724830	2323	2010	11	28	  41.2	  37.2	Sunny
724830	2323	2010	11	29	  41.1	  31.2	Sunny
724830	2323	2010	11	30	  41.6	  34.3	Sunny
724830	2323	2010	12	01	  43.5	  36.5	Sunny
724830	2323	2010	12	02	  44.3	  38.3	Sunny
724830	2323	2010	12	03	  48.3	  45.4	Sunny
724830	2323	2010	12	04	  51.7	  47.0	Sunny
724830	2323	2010	12	05	  53.8	  51.0	Sunny
724830	2323	2010	12	06	  55.8	  49.7	Sunny
724830	2323	2010	12	07	  51.0	  46.0	Sunny
724830	2323	2010	12	08	  51.9	  49.2	Sunny
724830	2323	2010	12	09	  55.9	  52.7	Sunny
724830	2323	2010	12	10	  57.8	  54.2	Sunny
724830	2323	2010	12	11	  57.6	  55.9	Sunny
724830	2323	2010	12	12	  56.2	  53.8	Sunny
724830	2323	2010	12	13	  54.7	  51.8	Sunny
724830	2323	2010	12	14	  54.0	  51.1	Sunny
724830	2323	2010	12	15	  49.8	  47.0	Sunny
724830	2323	2010	12	16	  39.7	  37.9	Sunny
724830	2323	2010	12	17	  44.8	  43.4	Sunny
724830	2323	2010	12	18	  52.3	  50.5	Sunny
724830	2323	2010	12	19	  55.4	  53.2	Sunny
724830	2323	2010	12	20	  49.2	  43.7	Sunny
724830	2323	2010	12	21	  48.4	  44.2	Sunny
724830	2323	2010	12	22	  53.2	  49.1	Sunny
724830	2323	2010	12	23	  49.3	  46.5	Sunny
724830	2323	2010	12	24	  46.3	  43.9	Fog
724830	2323	2010	12	25	  50.0	  48.1	Sunny
724830	2323	2010	12	26	  49.5	  45.8	Sunny
724830	2323	2010	12	27	  49.6	  45.2	Sunny
724830	2323	2010	12	28	  47.7	  46.1	Sunny
724830	2323	2010	12	29	  50.8	  43.0	Sunny
724830	2323	2010	12	30	  41.4	  28.4	Sunny
724830	2323	2010	12	31	  38.9	  29.2	Sunny
724920	2323	2010	01	01	  50.0	  45.6	Sunny
724920	2323	2010	01	02	  48.9	  46.3	Sunny
724920	2323	2010	01	03	  50.1	  47.5	Fog
724920	2323	2010	01	04	  48.1	  43.1	Sunny
724920	2323	2010	01	05	  43.2	  40.6	Fog
724920	2323	2010	01	06	  43.4	  40.0	Sunny
724920	2323	2010	01	07	  42.3	  40.1	Fog
724920	2323	2010	01	08	  43.6	  42.1	Fog
724920	2323	2010	01	09	  45.2	  43.6	Sunny
724920	2323	2010	01	10	  45.1	  43.8	Fog
724920	2323	2010	01	11	  44.9	  43.5	Fog
724920	2323	2010	01	12	  50.3	  46.1	Sunny
724920	2323	2010	01	13	  56.8	  50.1	Sunny
724920	2323	2010	01	14	  49.5	  45.8	Fog
724920	2323	2010	01	15	  46.7	  44.5	Fog
724920	2323	2010	01	16	  47.0	  46.1	Fog
724920	2323	2010	01	17	  49.0	  46.5	Rain
724920	2323	2010	01	18	  52.4	  48.9	Sunny
724920	2323	2010	01	19	  49.9	  44.8	Sunny
724920	2323	2010	01	20	  49.2	  45.3	Sunny
724920	2323	2010	01	21	  46.4	  41.8	Sunny
724920	2323	2010	01	22	  44.3	  42.0	Sunny
724920	2323	2010	01	23	  44.1	  40.7	Sunny
724920	2323	2010	01	24	  44.0	  40.7	Sunny
724920	2323	2010	01	25	  48.2	  45.3	Sunny
724920	2323	2010	01	26	  50.3	  45.5	Sunny
724920	2323	2010	01	27	  47.8	  44.5	Fog
724920	2323	2010	01	28	  45.3	  42.3	Fog
724920	2323	2010	01	29	  48.0	  45.8	Fog
724920	2323	2010	01	30	  51.9	  47.5	Fog
724920	2323	2010	01	31	  44.9	  42.6	Fog
724920	2323	2010	02	01	  48.1	  44.2	Sunny
724920	2323	2010	02	02	  49.0	  46.2	Sunny
724920	2323	2010	02	03	  50.7	  46.7	Sunny
724920	2323	2010	02	04	  51.9	  46.8	Sunny
724920	2323	2010	02	05	  54.4	  49.3	Sunny
724920	2323	2010	02	06	  53.6	  49.3	Sunny
724920	2323	2010	02	07	  50.2	  46.4	Sunny
724920	2323	2010	02	08	  50.0	  44.8	Sunny
724920	2323	2010	02	09	  49.9	  44.9	Sunny
724920	2323	2010	02	10	  47.8	  42.5	Sunny
724920	2323	2010	02	11	  50.8	  45.0	Sunny
724920	2323	2010	02	12	  53.8	  46.5	Sunny
724920	2323	2010	02	13	  53.8	  48.4	Fog
724920	2323	2010	02	14	  50.9	  47.5	Fog
724920	2323	2010	02	15	  52.6	  47.6	Fog
724920	2323	2010	02	16	  54.7	  48.9	Sunny
724920	2323	2010	02	17	  53.9	  48.7	Fog
724920	2323	2010	02	18	  53.0	  50.3	Fog
724920	2323	2010	02	19	  53.4	  49.6	Sunny
724920	2323	2010	02	20	  51.2	  46.4	Sunny
724920	2323	2010	02	21	  50.3	  44.1	Sunny
724920	2323	2010	02	22	  48.6	  43.2	Fog
724920	2323	2010	02	23	  47.8	  42.2	Sunny
724920	2323	2010	02	24	  50.7	  47.3	Sunny
724920	2323	2010	02	25	  52.4	  49.2	Fog
724920	2323	2010	02	26	  54.0	  49.1	Sunny
724920	2323	2010	02	27	  54.5	  50.9	Sunny
724920	2323	2010	02	28	  50.7	  45.1	Sunny
724920	2323	2010	03	01	  53.0	  47.6	Sunny
724920	2323	2010	03	02	  54.5	  49.8	Sunny
724920	2323	2010	03	03	  48.7	  45.4	Fog
724920	2323	2010	03	04	  46.7	  41.5	Sunny
724920	2323	2010	03	05	  46.8	  39.9	Sunny
724920	2323	2010	03	06	  51.6	  43.8	Sunny
724920	2323	2010	03	07	  52.5	  45.4	Sunny
724920	2323	2010	03	08	  52.2	  42.6	Sunny
724920	2323	2010	03	09	  45.2	  35.0	Sunny
724920	2323	2010	03	10	  46.6	  37.5	Sunny
724920	2323	2010	03	11	  46.5	  36.8	Sunny
724920	2323	2010	03	12	  48.7	  42.3	Sunny
724920	2323	2010	03	13	  47.3	  39.2	Sunny
724920	2323	2010	03	14	  48.6	  33.6	Sunny
724920	2323	2010	03	15	  52.1	  40.4	Sunny
724920	2323	2010	03	16	  55.9	  47.0	Sunny
724920	2323	2010	03	17	  61.1	  50.2	Sunny
724920	2323	2010	03	18	  59.3	  46.0	Sunny
724920	2323	2010	03	19	  59.5	  37.8	Sunny
724920	2323	2010	03	20	  57.8	  45.3	Fog
724920	2323	2010	03	21	  56.1	  45.6	Sunny
724920	2323	2010	03	22	  57.4	  48.5	Sunny
724920	2323	2010	03	23	  58.2	  38.8	Sunny
724920	2323	2010	03	24	  56.6	  42.4	Sunny
724920	2323	2010	03	25	  54.4	  44.2	Sunny
724920	2323	2010	03	26	  52.3	  40.1	Sunny
724920	2323	2010	03	27	  54.2	  40.7	Sunny
724920	2323	2010	03	28	  58.3	  44.0	Sunny
724920	2323	2010	03	29	  58.3	  44.5	Sunny
724920	2323	2010	03	30	  57.4	  47.1	Sunny
724920	2323	2010	03	31	  49.9	  40.2	Sunny
724920	2323	2010	04	01	  50.4	  39.4	Sunny
724920	2323	2010	04	02	  49.1	  40.3	Sunny
724920	2323	2010	04	03	  48.0	  40.9	Sunny
724920	2323	2010	04	04	  47.3	  39.3	Sunny
724920	2323	2010	04	05	  50.0	  42.8	Sunny
724920	2323	2010	04	06	  50.3	  39.1	Sunny
724920	2323	2010	04	07	  53.5	  40.5	Sunny
724920	2323	2010	04	08	  57.5	  45.6	Sunny
724920	2323	2010	04	09	  57.0	  37.4	Sunny
724920	2323	2010	04	10	  56.9	  44.0	Sunny
724920	2323	2010	04	11	  53.9	  44.1	Sunny
724920	2323	2010	04	12	  50.1	  45.5	Rain
724920	2323	2010	04	13	  51.3	  44.7	Fog
724920	2323	2010	04	14	  53.2	  44.2	Sunny
724920	2323	2010	04	15	  54.9	  42.7	Sunny
724920	2323	2010	04	16	  59.7	  45.7	Sunny
724920	2323	2010	04	17	  59.7	  48.0	Sunny
724920	2323	2010	04	18	  60.1	  48.0	Sunny
724920	2323	2010	04	19	  62.8	  47.5	Sunny
724920	2323	2010	04	20	  56.4	  47.7	Sunny
724920	2323	2010	04	21	  49.1	  43.0	Sunny
724920	2323	2010	04	22	  51.1	  44.9	Sunny
724920	2323	2010	04	23	  55.9	  47.1	Sunny
724920	2323	2010	04	24	  60.5	  48.3	Sunny
724920	2323	2010	04	25	  65.1	  46.9	Sunny
724920	2323	2010	04	26	  65.1	  44.6	Sunny
724920	2323	2010	04	27	  61.1	  48.1	Sunny
724920	2323	2010	04	28	  52.4	  44.0	Sunny
724920	2323	2010	04	29	  50.6	  38.2	Sunny
724920	2323	2010	04	30	  56.3	  37.5	Sunny
724920	2323	2010	05	01	  60.4	  41.9	Sunny
724920	2323	2010	05	02	  65.0	  39.4	Sunny
724920	2323	2010	05	03	  67.2	  42.2	Sunny
724920	2323	2010	05	04	  66.1	  42.2	Sunny
724920	2323	2010	05	05	  63.0	  34.4	Sunny
724920	2323	2010	05	06	  61.4	  29.0	Sunny
724920	2323	2010	05	07	  62.3	  32.4	Sunny
724920	2323	2010	05	08	  61.6	  40.3	Sunny
724920	2323	2010	05	09	  57.4	  45.1	Sunny
724920	2323	2010	05	10	  53.7	  45.1	Sunny
724920	2323	2010	05	11	  52.5	  39.8	Sunny
724920	2323	2010	05	12	  61.2	  43.8	Sunny
724920	2323	2010	05	13	  64.4	  45.9	Sunny
724920	2323	2010	05	14	  66.1	  47.2	Sunny
724920	2323	2010	05	15	  66.2	  47.9	Sunny
724920	2323	2010	05	16	  66.3	  48.9	Sunny
724920	2323	2010	05	17	  59.8	  46.0	Sunny
724920	2323	2010	05	18	  62.8	  50.8	Sunny
724920	2323	2010	05	19	  62.2	  46.3	Sunny
724920	2323	2010	05	20	  61.5	  44.0	Sunny
724920	2323	2010	05	21	  59.3	  40.5	Sunny
724920	2323	2010	05	22	  54.5	  36.2	Sunny
724920	2323	2010	05	23	  55.7	  37.5	Sunny
724920	2323	2010	05	24	  57.4	  40.9	Sunny
724920	2323	2010	05	25	  58.1	  45.5	Sunny
724920	2323	2010	05	26	  58.9	  52.0	Sunny
724920	2323	2010	05	27	  57.9	  45.9	Sunny
724920	2323	2010	05	28	  55.8	  42.8	Sunny
724920	2323	2010	05	29	  64.7	  44.4	Sunny
724920	2323	2010	05	30	  69.8	  42.9	Sunny
724920	2323	2010	05	31	  71.5	  45.2	Sunny
724920	2323	2010	06	01	  66.0	  53.0	Sunny
724920	2323	2010	06	02	  68.2	  51.6	Sunny
724920	2323	2010	06	03	  71.6	  57.1	Sunny
724920	2323	2010	06	04	  73.3	  56.3	Sunny
724920	2323	2010	06	05	  74.8	  58.6	Sunny
724920	2323	2010	06	06	  76.3	  57.3	Sunny
